,abs_phosphatase_grad,kcat/Km,phosphatase_conc,meg3_grad,meg3p_grad,meg3-rna_grad,fast_meg3_grad,total_meg3_grad
309,0.10686764609930166,2.3611900529228317e-05,1630.3083223088158,0.21518987341772144,-0.19111974393346642,0.3793292641108291,-0.008166150329352861,0.06152328091273518
310,0.4850370123129688,0.00010246514581824344,1831.1753856202397,0.28289000718907253,-0.3474002036302355,0.41813459801264685,0.00519729616854081,0.09400080135015354
311,0.34569981700767927,1.7252616613920415e-05,2710.915762682834,0.2795939331681673,-0.2764467814835603,0.4252621005712851,-0.0015534212609598086,0.08047974130649871
312,0.5206481720632626,1.9106213699465295e-05,1905.1527988012494,0.40600718651147083,-0.4334161931818181,0.5186136876410128,-0.02149111569936557,0.08321082749152597
313,0.7278419888020768,1.1296660286043742e-05,1998.5400125468109,0.6100758467372827,-0.49017289400388897,0.6291041195421208,8.740494712000668e-05,0.1103381990749085
314,0.4419003832127444,1.2640012892957089e-05,2474.590426473486,0.3714023470792631,-0.35741539482415385,0.46887172828538237,-0.023952365239823692,0.06474227311301617
315,0.17875043246429212,6.101689414840316e-06,1447.0127726300557,0.46185895472091176,-0.13002273792373242,0.5556695741405849,0.0006357021126951468,0.05357885721277389
316,0.34512956979987763,2.136185445224925e-06,1679.7255917368789,0.5934352009054895,-0.0813102463405928,0.6462809917355372,-0.0029319344193323715,0.031309935985254334
317,0.8985855460573848,1.960904629482627e-05,2524.1027365088744,0.6703667456474709,-0.960849074108435,0.6559063303605625,0.0020828582288103803,0.144255936801028
318,0.5747818211704155,0.00018109881415556334,729.5511123752116,0.3478864044393668,-0.5036148115527175,0.46300555337409544,-0.014591242130258752,0.08944500109973352
319,0.3124036047831238,5.1367916193455e-05,509.9338942863564,0.3470503597122302,-0.2651362767776324,0.45440321859633437,-0.013274729177765954,0.06422697977627967
320,0.011137561549608765,7.092150507088568e-05,71.17055854569232,0.45524588604584804,-0.07633481860651559,0.5442815249266861,-0.002189141856392407,0.032539416303253854
321,0.2147548850725136,1.3006145318373568e-05,2807.0426394270244,0.2688473317260702,-0.243319307827347,0.4306136210384356,-0.007209263904116803,0.07254547911215925
322,0.3629033214608267,1.8569071715864145e-05,2054.9864766093933,0.3163281472796984,-0.30117957695950404,0.4506188757091284,-0.007695551338815276,0.07909514857045186
323,0.02712640109704534,9.05178274645633e-06,1816.0094004463542,0.33657394905031957,-0.13418773528625216,0.4706579187169674,0.01348317779440611,0.07481388213146212
